广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260514_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085V,USD,8.76,1.46,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085U,USD,3.69,3.69,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085W,USD,18.23,9.115,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083I,USD,18.35,4.5875,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083H,USD,1.15,0,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083S,USD,10.78,2.695,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083U,USD,9.79,9.79,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083N,USD,2.36,1.18,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083T,USD,22.07,2.45222222,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083L,USD,4.1,4.1,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083Q,USD,4.47,0,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083J,USD,10.41,2.082,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083K,USD,10.62,3.54,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083M,USD,9.53,4.765,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_08A,USD,4.62,0,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_09A,USD,7.81,0,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_07A,USD,43.07,4.78555556,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_06A,USD,1.76,0,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_09A,USD,0.57,0,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_22A,USD,12.3,2.46,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_10A,USD,14.69,7.345,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_14A,USD,17.91,1.4925,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_13A,USD,4.38,4.38,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_20A,USD,0.47,0,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_21A,USD,6.95,1.39,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_19A,USD,0.52,0,,,0,2026-05-23,2026-05-23
"20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_19A - Copy",USD,0.52,0.52,,,0,2026-05-23,2026-05-23
"20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_12A - Copy",USD,31.39,2.41461538,,,0,2026-05-23,2026-05-23
"20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_21A - Copy",USD,16.67,1.11133333,,,0,2026-05-23,2026-05-23
"20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_22A - Copy",USD,9.2,0.70769231,,,0,2026-05-23,2026-05-23
"20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_10A - Copy",USD,13.54,2.25666667,,,0,2026-05-23,2026-05-23
"20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_11A - Copy",USD,12.92,2.584,,,0,2026-05-23,2026-05-23
20251013_JustFit_EN_720x1280_FX-Plot_ZT-bedworkout_LVL1_typeface_RS-P2X1R1C1_DHR_FJ_03C,USD,3.58,3.58,,,0,2026-05-23,2026-05-23
20251016_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2-pooch2_RS-P2X1R3C1_095KB-FL-JR,USD,6.34,3.17,,,0,2026-05-23,2026-05-23
20251126_JustFit_EN_720x1280_FX-Plot_ZT-homeworkout_LVL1_typeface_RS-P2X1R1C2_DHR_FL_07A,USD,21.46,4.292,,,0,2026-05-23,2026-05-23
20251117_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_LVL3_BGM_RS-P2X2R3C3_SYF_pingme_FL_45A,USD,4.55,1.1375,,,0,2026-05-23,2026-05-23
20251117_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_LVL3_Texture_RS-P2X2R3C3_LLX_pingme_FL_84A,USD,22.67,5.6675,,,0,2026-05-23,2026-05-23
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic3-elizabeth-pro_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,4.05,0,,,0,2026-05-23,2026-05-23
20251208_JustFit_EN_9x16_FX-Slim_ZT-allright_LVL1-typeface_RS-P2X1R1C1_095KB-JL,USD,16.6,3.32,,,0,2026-05-23,2026-05-23
20251201_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SZH_pingme_FL_50A,USD,11.93,2.9825,,,0,2026-05-23,2026-05-23
20251201_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_FL_37A,USD,2.77,0.92333333,,,0,2026-05-23,2026-05-23
20260104_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_mia_43A,USD,8.2,2.05,,,0,2026-05-23,2026-05-23
20260104_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_mia_41A,USD,1.45,0,,,0,2026-05-23,2026-05-23
20260120_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_16A,USD,21.82,2.42444444,,,0,2026-05-23,2026-05-23
20260120_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_18A,USD,18.09,2.58428571,,,0,2026-05-23,2026-05-23
20260123_JustFit_EN_9x16_FX-wellness_ZT-sisplot1_LVL1-typeface_RS-P2X1R1C1_095KB-FL-JL,USD,11.8,3.93333333,,,0,2026-05-23,2026-05-23
20260123_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_01A,USD,1.54,0,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_15A,USD,10.35,5.175,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_11A,USD,2.78,1.39,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_03A,USD,5.81,0.96833333,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_04A,USD,4.63,1.54333333,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_10A,USD,20.26,0.9647619,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_01A,USD,12.21,4.07,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_08A,USD,0.54,0,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_09A,USD,1.58,0,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,6.19,3.095,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_13A,USD,17.6,1.95555556,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,6.74,1.348,,,0,2026-05-23,2026-05-23
"20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_16A - Copy",USD,1.3,0,,,0,2026-05-23,2026-05-23
"20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_01A - Copy",USD,3.12,3.12,,,0,2026-05-23,2026-05-23
"20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_05A - Copy",USD,0.22,0,,,0,2026-05-23,2026-05-23
"20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_09A - Copy",USD,0.21,0.21,,,0,2026-05-23,2026-05-23
"20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_14A - Copy",USD,2.26,1.13,,,0,2026-05-23,2026-05-23
"20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_08A - Copy",USD,0.88,0.88,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083Y,USD,36.13,2.40866667,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083S,USD,1.5,0,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083O,USD,94.5,2.30487805,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083U,USD,1.28,1.28,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083N,USD,1.16,1.16,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083R,USD,12.65,1.80714286,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083P,USD,2.37,2.37,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083L,USD,0.49,0,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083Q,USD,0.27,0,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083V,USD,17.18,3.436,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083W,USD,18.88,1.45230769,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083M,USD,1.22,0,,,0,2026-05-23,2026-05-23
20260515_JustFit_EN_720x1280_FX-Plot_ZT-beachworkout_LVL1_typeface_RS-P2X3R1C2_FL_DHR_12A,USD,0,0,,,0,2026-05-23,2026-05-23
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083U - Copy",USD,2.24,2.24,,,0,2026-05-23,2026-05-23
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083N - Copy",USD,0.4,0,,,0,2026-05-23,2026-05-23
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083O - Copy",USD,24.09,2.67666667,,,0,2026-05-23,2026-05-23
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083S - Copy",USD,1.05,0,,,0,2026-05-23,2026-05-23
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083Y - Copy",USD,28.34,2.57636364,,,0,2026-05-23,2026-05-23
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083X - Copy",USD,21.88,1.15157895,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_15A,USD,19.08,2.12,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_12A,USD,3.55,3.55,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_13A,USD,8.34,4.17,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_11A,USD,6.85,2.28333333,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_03A,USD,4.66,4.66,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_04A,USD,18.94,2.70571429,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_10A,USD,20.18,1.68166667,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_01A,USD,5.34,1.78,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_05A,USD,5.22,0,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_22A,USD,22.51,1.18473684,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_19A,USD,5.89,5.89,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_03A,USD,2.58,0,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_06A,USD,1.1,1.1,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,21.07,2.63375,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,8.71,2.90333333,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_02A,USD,8.65,2.88333333,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_05A,USD,21.77,1.67461538,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_01A,USD,0,0,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_03A,USD,18.57,2.32125,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_04A,USD,11.92,2.98,,,0,2026-05-23,2026-05-23
