广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_07A,USD,3.01,1.00333333,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_04A,USD,16.16,4.04,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_02A,USD,2.86,2.86,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_05A,USD,4.97,1.65666667,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_14A,USD,1.92,0.96,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_18A,USD,9.75,1.21875,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,1.73,0,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_05A,USD,9.59,2.3975,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_08A,USD,5.43,5.43,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_11A,USD,11.37,1.42125,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_02A,USD,0.44,0,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_15A,USD,0.09,0,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_12A,USD,0.24,0,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_03A,USD,15.13,3.7825,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A,USD,30.09,1.880625,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_17A,USD,0.92,0,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_10A,USD,9.05,0.82272727,,,0,2026-05-30,2026-05-30
"20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_04A - Copy",USD,16.05,3.21,,,0,2026-05-30,2026-05-30
"20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_02A - Copy",USD,1.34,0.335,,,0,2026-05-30,2026-05-30
"20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_06A - Copy",USD,5.54,5.54,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_16A,USD,10.16,3.38666667,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_13A,USD,17.56,5.85333333,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_12A,USD,4.38,0,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_18A,USD,10.88,2.72,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_11A,USD,2.83,0,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_19A,USD,17.92,3.584,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_15A,USD,20.94,3.49,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_24A,USD,9.18,1.836,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_23A,USD,1.75,0,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_17A,USD,13.15,1.46111111,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_25A,USD,15.27,3.8175,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_20A,USD,3.34,1.67,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_21A,USD,6.38,6.38,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_14A,USD,9.94,1.988,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_14A,USD,4.09,0,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_17A,USD,20.49,3.415,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_22A,USD,21.35,7.11666667,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_12A,USD,1.2,0,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_37A,USD,0.24,0,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_15A,USD,10.38,3.46,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_20A,USD,21.3,5.325,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_01A,USD,1.97,1.97,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_18A,USD,17.86,1.62363636,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_11A,USD,11.98,2.396,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_19A,USD,19.14,2.3925,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_35A,USD,5.23,2.615,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_16A,USD,7.46,3.73,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_33A,USD,9.8,2.45,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_13A,USD,6.72,3.36,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_39A,USD,15.17,1.68555556,,,0,2026-05-30,2026-05-30
